/home/gloria/anaconda3/bin/python /home/gloria/NBIS_python-master/dataanalyze.py
{'score': 0, 'finger1': '2_2', 'finger2': '10_2'}
{'score': 15, 'finger1': '8_7', 'finger2': '9_7'}
{'score': 15, 'finger1': '1_1', 'finger2': '4_1'}
{'score': 15, 'finger1': '9_4', 'finger2': '8_4'}
{'score': 15, 'finger1': '9_4', 'finger2': '9_6'}
{'score': 15, 'finger1': '9_1', 'finger2': '8_1'}
{'score': 15, 'finger1': '9_3', 'finger2': '3_7'}
{'score': 15, 'finger1': '8_2', 'finger2': '2_6'}
{'score': 15, 'finger1': '8_2', 'finger2': '3_1'}
{'score': 15, 'finger1': '8_2', 'finger2': '3_4'}
{'score': 15, 'finger1': '8_2', 'finger2': '3_7'}
{'score': 15, 'finger1': '8_2', 'finger2': '4_4'}
{'score': 15, 'finger1': '8_3', 'finger2': '1_4'}
{'score': 15, 'finger1': '8_3', 'finger2': '4_2'}
{'score': 15, 'finger1': '8_3', 'finger2': '4_3'}
{'score': 15, 'finger1': '4_4', 'finger2': '8_3'}
{'score': 15, 'finger1': '9_2', 'finger2': '8_7'}
{'score': 15, 'finger1': '1_8', 'finger2': '1_6'}
{'score': 15, 'finger1': '1_8', 'finger2': '8_7'}
{'score': 15, 'finger1': '5_6', 'finger2': '9_6'}
{'score': 15, 'finger1': '3_7', 'finger2': '8_2'}
{'score': 15, 'finger1': '3_7', 'finger2': '9_3'}
{'score': 15, 'finger1': '3_4', 'finger2': '8_2'}
{'score': 16, 'finger1': '6_3', 'finger2': '3_8'}
{'score': 16, 'finger1': '3_8', 'finger2': '6_3'}
{'score': 16, 'finger1': '5_8', 'finger2': '5_2'}
{'score': 16, 'finger1': '5_8', 'finger2': '5_4'}
{'score': 16, 'finger1': '4_1', 'finger2': '1_2'}
{'score': 16, 'finger1': '4_1', 'finger2': '8_4'}
{'score': 16, 'finger1': '9_8', 'finger2': '8_2'}
{'score': 16, 'finger1': '8_4', 'finger2': '3_7'}
{'score': 16, 'finger1': '8_4', 'finger2': '4_1'}
{'score': 16, 'finger1': '8_8', 'finger2': '8_2'}
{'score': 16, 'finger1': '4_6', 'finger2': '1_1'}
{'score': 16, 'finger1': '5_2', 'finger2': '5_8'}
{'score': 16, 'finger1': '1_1', 'finger2': '4_6'}
{'score': 16, 'finger1': '9_7', 'finger2': '3_7'}
{'score': 16, 'finger1': '9_1', 'finger2': '8_7'}
{'score': 16, 'finger1': '8_2', 'finger2': '8_8'}
{'score': 16, 'finger1': '8_2', 'finger2': '9_7'}
{'score': 16, 'finger1': '8_2', 'finger2': '9_8'}
{'score': 16, 'finger1': '8_3', 'finger2': '1_1'}
{'score': 16, 'finger1': '8_3', 'finger2': '2_4'}
{'score': 16, 'finger1': '8_3', 'finger2': '4_4'}
{'score': 16, 'finger1': '8_3', 'finger2': '4_8'}
{'score': 16, 'finger1': '8_3', 'finger2': '8_5'}
{'score': 16, 'finger1': '4_4', 'finger2': '1_4'}
{'score': 16, 'finger1': '1_4', 'finger2': '4_4'}
{'score': 16, 'finger1': '1_4', 'finger2': '8_3'}
{'score': 16, 'finger1': '3_7', 'finger2': '8_3'}
{'score': 16, 'finger1': '3_7', 'finger2': '8_4'}
{'score': 16, 'finger1': '3_7', 'finger2': '9_7'}
{'score': 16, 'finger1': '5_4', 'finger2': '5_8'}
{'score': 17, 'finger1': '2_2', 'finger2': '8_3'}
{'score': 17, 'finger1': '10_7', 'finger2': '9_2'}
{'score': 17, 'finger1': '2_4', 'finger2': '8_7'}
{'score': 17, 'finger1': '2_4', 'finger2': '9_8'}
{'score': 17, 'finger1': '4_8', 'finger2': '9_4'}
{'score': 17, 'finger1': '9_8', 'finger2': '2_4'}
{'score': 17, 'finger1': '9_8', 'finger2': '7_4'}
{'score': 17, 'finger1': '8_4', 'finger2': '1_4'}
{'score': 17, 'finger1': '4_2', 'finger2': '1_1'}
{'score': 17, 'finger1': '4_2', 'finger2': '8_1'}
{'score': 17, 'finger1': '4_2', 'finger2': '8_7'}
{'score': 17, 'finger1': '8_8', 'finger2': '8_1'}
{'score': 17, 'finger1': '8_7', 'finger2': '2_4'}
{'score': 17, 'finger1': '8_7', 'finger2': '4_2'}
{'score': 17, 'finger1': '8_7', 'finger2': '9_1'}
{'score': 17, 'finger1': '1_1', 'finger2': '4_2'}
{'score': 17, 'finger1': '1_1', 'finger2': '8_3'}
{'score': 17, 'finger1': '9_4', 'finger2': '4_8'}
{'score': 17, 'finger1': '7_4', 'finger2': '9_8'}
{'score': 17, 'finger1': '4_4', 'finger2': '8_2'}
{'score': 17, 'finger1': '9_2', 'finger2': '10_7'}
{'score': 17, 'finger1': '10_5', 'finger2': '10_6'}
{'score': 17, 'finger1': '10_6', 'finger2': '10_5'}
{'score': 18, 'finger1': '10_7', 'finger2': '10_2'}
{'score': 18, 'finger1': '8_5', 'finger2': '8_3'}
{'score': 18, 'finger1': '4_1', 'finger2': '8_3'}
{'score': 18, 'finger1': '9_8', 'finger2': '8_4'}
{'score': 18, 'finger1': '8_4', 'finger2': '1_2'}
{'score': 18, 'finger1': '8_4', 'finger2': '8_7'}
{'score': 18, 'finger1': '8_4', 'finger2': '9_8'}
{'score': 18, 'finger1': '9_6', 'finger2': '8_7'}
{'score': 18, 'finger1': '4_6', 'finger2': '8_3'}
{'score': 18, 'finger1': '3_1', 'finger2': '9_8'}
{'score': 18, 'finger1': '1_2', 'finger2': '8_4'}
{'score': 18, 'finger1': '10_4', 'finger2': '10_2'}
{'score': 18, 'finger1': '8_7', 'finger2': '2_7'}
{'score': 18, 'finger1': '8_7', 'finger2': '3_7'}
{'score': 18, 'finger1': '8_7', 'finger2': '8_4'}
{'score': 18, 'finger1': '8_7', 'finger2': '9_6'}
{'score': 18, 'finger1': '9_4', 'finger2': '2_2'}
{'score': 18, 'finger1': '9_3', 'finger2': '8_2'}
{'score': 18, 'finger1': '8_3', 'finger2': '4_6'}
{'score': 18, 'finger1': '10_2', 'finger2': '10_4'}
{'score': 18, 'finger1': '10_2', 'finger2': '10_7'}
{'score': 18, 'finger1': '5_6', 'finger2': '5_8'}
{'score': 18, 'finger1': '3_7', 'finger2': '8_7'}
{'score': 18, 'finger1': '2_7', 'finger2': '8_7'}
{'score': 19, 'finger1': '2_2', 'finger2': '8_7'}
{'score': 19, 'finger1': '8_5', 'finger2': '8_4'}
{'score': 19, 'finger1': '5_8', 'finger2': '5_3'}
{'score': 19, 'finger1': '5_8', 'finger2': '5_6'}
{'score': 19, 'finger1': '8_4', 'finger2': '8_5'}
{'score': 19, 'finger1': '8_7', 'finger2': '2_2'}
{'score': 19, 'finger1': '9_7', 'finger2': '9_4'}
{'score': 19, 'finger1': '8_3', 'finger2': '4_1'}
{'score': 19, 'finger1': '5_3', 'finger2': '5_8'}
{'score': 20, 'finger1': '2_4', 'finger2': '8_4'}
{'score': 20, 'finger1': '2_6', 'finger2': '8_4'}
{'score': 20, 'finger1': '4_8', 'finger2': '8_4'}
{'score': 20, 'finger1': '8_5', 'finger2': '8_1'}
{'score': 20, 'finger1': '8_4', 'finger2': '2_2'}
{'score': 20, 'finger1': '8_4', 'finger2': '2_4'}
{'score': 20, 'finger1': '8_4', 'finger2': '4_8'}
{'score': 20, 'finger1': '8_1', 'finger2': '8_5'}
{'score': 20, 'finger1': '7_3', 'finger2': '7_4'}
{'score': 20, 'finger1': '9_4', 'finger2': '9_7'}
{'score': 20, 'finger1': '9_1', 'finger2': '3_7'}
{'score': 20, 'finger1': '9_1', 'finger2': '8_3'}
{'score': 20, 'finger1': '8_2', 'finger2': '9_3'}
{'score': 20, 'finger1': '8_3', 'finger2': '9_1'}
{'score': 20, 'finger1': '3_7', 'finger2': '9_1'}
{'score': 21, 'finger1': '2_2', 'finger2': '8_4'}
{'score': 21, 'finger1': '2_2', 'finger2': '9_4'}
{'score': 21, 'finger1': '6_3', 'finger2': '6_8'}
{'score': 21, 'finger1': '8_4', 'finger2': '4_4'}
{'score': 21, 'finger1': '8_4', 'finger2': '9_6'}
{'score': 21, 'finger1': '9_6', 'finger2': '8_1'}
{'score': 21, 'finger1': '9_6', 'finger2': '8_4'}
{'score': 21, 'finger1': '8_1', 'finger2': '4_2'}
{'score': 21, 'finger1': '8_1', 'finger2': '9_6'}
{'score': 21, 'finger1': '9_7', 'finger2': '8_4'}
{'score': 21, 'finger1': '9_1', 'finger2': '8_2'}
{'score': 21, 'finger1': '4_4', 'finger2': '8_4'}
{'score': 21, 'finger1': '6_8', 'finger2': '6_3'}
{'score': 22, 'finger1': '4_2', 'finger2': '8_2'}
{'score': 22, 'finger1': '1_2', 'finger2': '8_3'}
{'score': 22, 'finger1': '8_2', 'finger2': '4_2'}
{'score': 22, 'finger1': '8_2', 'finger2': '9_1'}
{'score': 22, 'finger1': '7_4', 'finger2': '7_3'}
{'score': 22, 'finger1': '8_3', 'finger2': '1_2'}
{'score': 22, 'finger1': '8_3', 'finger2': '5_4'}
{'score': 22, 'finger1': '5_4', 'finger2': '8_3'}
{'score': 23, 'finger1': '8_4', 'finger2': '2_6'}
{'score': 23, 'finger1': '8_4', 'finger2': '9_7'}
{'score': 23, 'finger1': '4_2', 'finger2': '9_3'}
{'score': 23, 'finger1': '9_3', 'finger2': '4_2'}
{'score': 23, 'finger1': '10_2', 'finger2': '10_1'}
{'score': 24, 'finger1': '8_4', 'finger2': '9_1'}
{'score': 24, 'finger1': '3_6', 'finger2': '9_7'}
{'score': 24, 'finger1': '4_3', 'finger2': '4_5'}
{'score': 24, 'finger1': '10_1', 'finger2': '10_2'}
{'score': 24, 'finger1': '9_7', 'finger2': '3_6'}
{'score': 24, 'finger1': '9_3', 'finger2': '9_2'}
{'score': 25, 'finger1': '10_3', 'finger2': '10_6'}
{'score': 25, 'finger1': '5_8', 'finger2': '5_7'}
{'score': 25, 'finger1': '9_8', 'finger2': '9_4'}
{'score': 25, 'finger1': '4_2', 'finger2': '9_4'}
{'score': 25, 'finger1': '7_3', 'finger2': '7_5'}
{'score': 25, 'finger1': '9_4', 'finger2': '4_2'}
{'score': 25, 'finger1': '10_6', 'finger2': '10_3'}
{'score': 25, 'finger1': '5_7', 'finger2': '5_8'}
{'score': 26, 'finger1': '10_7', 'finger2': '10_3'}
{'score': 26, 'finger1': '10_3', 'finger2': '10_7'}
{'score': 26, 'finger1': '8_5', 'finger2': '8_8'}
{'score': 26, 'finger1': '4_2', 'finger2': '4_5'}
{'score': 26, 'finger1': '8_8', 'finger2': '8_5'}
{'score': 26, 'finger1': '4_6', 'finger2': '4_5'}
{'score': 26, 'finger1': '10_4', 'finger2': '10_5'}
{'score': 26, 'finger1': '9_4', 'finger2': '9_8'}
{'score': 26, 'finger1': '9_1', 'finger2': '8_4'}
{'score': 26, 'finger1': '9_3', 'finger2': '8_4'}
{'score': 26, 'finger1': '7_4', 'finger2': '7_2'}
{'score': 26, 'finger1': '10_5', 'finger2': '10_4'}
{'score': 26, 'finger1': '4_5', 'finger2': '4_2'}
{'score': 26, 'finger1': '4_5', 'finger2': '4_6'}
{'score': 26, 'finger1': '7_2', 'finger2': '7_4'}
{'score': 27, 'finger1': '2_4', 'finger2': '2_7'}
{'score': 27, 'finger1': '9_8', 'finger2': '8_7'}
{'score': 27, 'finger1': '8_2', 'finger2': '8_5'}
{'score': 27, 'finger1': '9_2', 'finger2': '9_3'}
{'score': 27, 'finger1': '2_7', 'finger2': '2_4'}
{'score': 28, 'finger1': '8_5', 'finger2': '8_2'}
{'score': 28, 'finger1': '7_5', 'finger2': '7_3'}
{'score': 29, 'finger1': '8_4', 'finger2': '9_3'}
{'score': 29, 'finger1': '7_1', 'finger2': '7_5'}
{'score': 29, 'finger1': '8_7', 'finger2': '9_8'}
{'score': 29, 'finger1': '4_4', 'finger2': '4_5'}
{'score': 29, 'finger1': '7_5', 'finger2': '7_1'}
{'score': 29, 'finger1': '4_5', 'finger2': '4_4'}
{'score': 30, 'finger1': '8_4', 'finger2': '4_2'}
{'score': 30, 'finger1': '4_2', 'finger2': '8_4'}
{'score': 30, 'finger1': '10_2', 'finger2': '10_5'}
{'score': 31, 'finger1': '10_5', 'finger2': '10_2'}
{'score': 32, 'finger1': '3_1', 'finger2': '3_7'}
{'score': 32, 'finger1': '3_7', 'finger2': '3_1'}
{'score': 32, 'finger1': '5_1', 'finger2': '5_7'}
{'score': 32, 'finger1': '5_7', 'finger2': '5_1'}
{'score': 33, 'finger1': '1_6', 'finger2': '1_4'}
{'score': 33, 'finger1': '1_4', 'finger2': '1_6'}
{'score': 33, 'finger1': '4_5', 'finger2': '4_3'}
{'score': 34, 'finger1': '10_1', 'finger2': '10_5'}
{'score': 34, 'finger1': '5_6', 'finger2': '5_7'}
{'score': 34, 'finger1': '5_4', 'finger2': '5_7'}
{'score': 34, 'finger1': '5_7', 'finger2': '5_4'}
{'score': 35, 'finger1': '4_1', 'finger2': '4_5'}
{'score': 35, 'finger1': '10_5', 'finger2': '10_1'}
{'score': 35, 'finger1': '4_5', 'finger2': '4_1'}
{'score': 35, 'finger1': '3_7', 'finger2': '3_4'}
{'score': 35, 'finger1': '3_4', 'finger2': '3_7'}
{'score': 35, 'finger1': '5_7', 'finger2': '5_6'}
{'score': 36, 'finger1': '5_2', 'finger2': '5_7'}
{'score': 36, 'finger1': '9_4', 'finger2': '9_1'}
{'score': 36, 'finger1': '9_1', 'finger2': '9_4'}
{'score': 36, 'finger1': '6_2', 'finger2': '6_7'}
{'score': 36, 'finger1': '6_7', 'finger2': '6_2'}
{'score': 36, 'finger1': '5_7', 'finger2': '5_2'}
{'score': 37, 'finger1': '3_2', 'finger2': '3_4'}
{'score': 37, 'finger1': '3_2', 'finger2': '3_7'}
{'score': 37, 'finger1': '3_7', 'finger2': '3_2'}
{'score': 37, 'finger1': '3_4', 'finger2': '3_2'}
{'score': 38, 'finger1': '3_1', 'finger2': '3_4'}
{'score': 38, 'finger1': '5_3', 'finger2': '5_7'}
{'score': 38, 'finger1': '3_4', 'finger2': '3_1'}
{'score': 38, 'finger1': '5_7', 'finger2': '5_3'}
{'score': 40, 'finger1': '5_1', 'finger2': '5_4'}
{'score': 40, 'finger1': '5_4', 'finger2': '5_1'}
{'score': 42, 'finger1': '3_6', 'finger2': '3_7'}
{'score': 42, 'finger1': '7_1', 'finger2': '7_2'}
{'score': 42, 'finger1': '7_5', 'finger2': '7_2'}
{'score': 42, 'finger1': '3_7', 'finger2': '3_6'}
{'score': 42, 'finger1': '2_7', 'finger2': '2_1'}
{'score': 42, 'finger1': '6_8', 'finger2': '6_2'}
{'score': 42, 'finger1': '2_1', 'finger2': '2_7'}
{'score': 42, 'finger1': '6_2', 'finger2': '6_8'}
{'score': 42, 'finger1': '7_2', 'finger2': '7_1'}
{'score': 42, 'finger1': '7_2', 'finger2': '7_5'}
{'score': 43, 'finger1': '5_6', 'finger2': '5_1'}
{'score': 43, 'finger1': '5_1', 'finger2': '5_6'}
{'score': 44, 'finger1': '2_4', 'finger2': '2_1'}
{'score': 44, 'finger1': '2_1', 'finger2': '2_4'}
{'score': 45, 'finger1': '8_5', 'finger2': '8_7'}
{'score': 45, 'finger1': '8_7', 'finger2': '8_5'}
{'score': 46, 'finger1': '3_8', 'finger2': '3_4'}
{'score': 46, 'finger1': '3_4', 'finger2': '3_8'}
{'score': 47, 'finger1': '2_2', 'finger2': '2_7'}
{'score': 47, 'finger1': '2_4', 'finger2': '2_6'}
{'score': 47, 'finger1': '2_6', 'finger2': '2_4'}
{'score': 47, 'finger1': '3_6', 'finger2': '3_4'}
{'score': 47, 'finger1': '9_7', 'finger2': '9_2'}
{'score': 47, 'finger1': '9_2', 'finger2': '9_7'}
{'score': 47, 'finger1': '3_4', 'finger2': '3_6'}
{'score': 48, 'finger1': '7_1', 'finger2': '7_3'}
{'score': 48, 'finger1': '7_3', 'finger2': '7_1'}
{'score': 48, 'finger1': '7_4', 'finger2': '7_5'}
{'score': 48, 'finger1': '6_6', 'finger2': '6_2'}
{'score': 48, 'finger1': '7_5', 'finger2': '7_4'}
{'score': 48, 'finger1': '6_2', 'finger2': '6_6'}
{'score': 50, 'finger1': '2_3', 'finger2': '2_1'}
{'score': 50, 'finger1': '2_1', 'finger2': '2_3'}
{'score': 51, 'finger1': '10_7', 'finger2': '10_6'}
{'score': 51, 'finger1': '2_3', 'finger2': '2_7'}
{'score': 51, 'finger1': '8_7', 'finger2': '8_2'}
{'score': 51, 'finger1': '2_7', 'finger2': '2_3'}
{'score': 51, 'finger1': '10_6', 'finger2': '10_7'}
{'score': 52, 'finger1': '8_1', 'finger2': '8_3'}
{'score': 52, 'finger1': '8_7', 'finger2': '8_1'}
{'score': 52, 'finger1': '8_3', 'finger2': '8_1'}
{'score': 54, 'finger1': '4_8', 'finger2': '4_5'}
{'score': 54, 'finger1': '8_1', 'finger2': '8_7'}
{'score': 54, 'finger1': '8_2', 'finger2': '8_7'}
{'score': 55, 'finger1': '2_7', 'finger2': '2_2'}
{'score': 56, 'finger1': '9_6', 'finger2': '9_3'}
{'score': 56, 'finger1': '8_7', 'finger2': '8_3'}
{'score': 56, 'finger1': '9_3', 'finger2': '9_6'}
{'score': 57, 'finger1': '3_8', 'finger2': '3_7'}
{'score': 57, 'finger1': '10_1', 'finger2': '10_4'}
{'score': 58, 'finger1': '2_6', 'finger2': '2_1'}
{'score': 58, 'finger1': '3_8', 'finger2': '3_1'}
{'score': 58, 'finger1': '3_1', 'finger2': '3_8'}
{'score': 58, 'finger1': '10_4', 'finger2': '10_1'}
{'score': 58, 'finger1': '3_7', 'finger2': '3_8'}
{'score': 58, 'finger1': '2_1', 'finger2': '2_6'}
{'score': 59, 'finger1': '5_2', 'finger2': '5_4'}
{'score': 59, 'finger1': '6_8', 'finger2': '6_7'}
{'score': 59, 'finger1': '6_7', 'finger2': '6_8'}
{'score': 59, 'finger1': '5_4', 'finger2': '5_2'}
{'score': 60, 'finger1': '8_3', 'finger2': '8_7'}
{'score': 62, 'finger1': '6_3', 'finger2': '6_2'}
{'score': 62, 'finger1': '4_5', 'finger2': '4_8'}
{'score': 63, 'finger1': '1_2', 'finger2': '1_4'}
{'score': 63, 'finger1': '1_4', 'finger2': '1_2'}
{'score': 63, 'finger1': '6_2', 'finger2': '6_3'}
{'score': 64, 'finger1': '3_2', 'finger2': '3_8'}
{'score': 65, 'finger1': '2_2', 'finger2': '2_1'}
{'score': 65, 'finger1': '3_8', 'finger2': '3_2'}
{'score': 65, 'finger1': '2_1', 'finger2': '2_2'}
{'score': 66, 'finger1': '9_6', 'finger2': '9_2'}
{'score': 66, 'finger1': '9_2', 'finger2': '9_6'}
{'score': 67, 'finger1': '5_6', 'finger2': '5_2'}
{'score': 68, 'finger1': '5_2', 'finger2': '5_6'}
{'score': 68, 'finger1': '5_3', 'finger2': '5_1'}
{'score': 68, 'finger1': '5_1', 'finger2': '5_3'}
{'score': 69, 'finger1': '5_8', 'finger2': '5_8'}
{'score': 69, 'finger1': '7_8', 'finger2': '7_7'}
{'score': 70, 'finger1': '7_7', 'finger2': '7_8'}
{'score': 70, 'finger1': '6_6', 'finger2': '6_8'}
{'score': 70, 'finger1': '6_8', 'finger2': '6_6'}
{'score': 71, 'finger1': '2_6', 'finger2': '2_3'}
{'score': 71, 'finger1': '2_3', 'finger2': '2_6'}
{'score': 71, 'finger1': '7_3', 'finger2': '7_2'}
{'score': 71, 'finger1': '9_4', 'finger2': '9_3'}
{'score': 71, 'finger1': '9_3', 'finger2': '9_4'}
{'score': 71, 'finger1': '8_2', 'finger2': '8_3'}
{'score': 71, 'finger1': '8_3', 'finger2': '8_2'}
{'score': 71, 'finger1': '7_2', 'finger2': '7_3'}
{'score': 72, 'finger1': '8_4', 'finger2': '8_1'}
{'score': 72, 'finger1': '8_1', 'finger2': '8_4'}
{'score': 73, 'finger1': '1_6', 'finger2': '1_1'}
{'score': 73, 'finger1': '1_1', 'finger2': '1_6'}
{'score': 75, 'finger1': '9_1', 'finger2': '9_2'}
{'score': 75, 'finger1': '9_2', 'finger2': '9_1'}
{'score': 77, 'finger1': '4_2', 'finger2': '4_8'}
{'score': 78, 'finger1': '9_7', 'finger2': '9_3'}
{'score': 78, 'finger1': '9_3', 'finger2': '9_7'}
{'score': 79, 'finger1': '2_2', 'finger2': '2_6'}
{'score': 79, 'finger1': '1_6', 'finger2': '1_2'}
{'score': 79, 'finger1': '2_6', 'finger2': '2_2'}
{'score': 79, 'finger1': '8_8', 'finger2': '8_7'}
{'score': 79, 'finger1': '1_2', 'finger2': '1_6'}
{'score': 79, 'finger1': '8_7', 'finger2': '8_8'}
{'score': 80, 'finger1': '5_3', 'finger2': '5_4'}
{'score': 80, 'finger1': '5_4', 'finger2': '5_3'}
{'score': 82, 'finger1': '8_2', 'finger2': '8_4'}
{'score': 83, 'finger1': '5_6', 'finger2': '5_4'}
{'score': 84, 'finger1': '9_8', 'finger2': '9_2'}
{'score': 84, 'finger1': '9_2', 'finger2': '9_8'}
{'score': 84, 'finger1': '5_4', 'finger2': '5_6'}
{'score': 85, 'finger1': '3_2', 'finger2': '3_6'}
{'score': 85, 'finger1': '8_4', 'finger2': '8_2'}
{'score': 85, 'finger1': '3_6', 'finger2': '3_2'}
{'score': 87, 'finger1': '4_8', 'finger2': '4_2'}
{'score': 87, 'finger1': '3_6', 'finger2': '3_1'}
{'score': 87, 'finger1': '5_2', 'finger2': '5_1'}
{'score': 87, 'finger1': '4_4', 'finger2': '4_2'}
{'score': 87, 'finger1': '5_6', 'finger2': '5_3'}
{'score': 87, 'finger1': '5_1', 'finger2': '5_2'}
{'score': 88, 'finger1': '9_8', 'finger2': '9_3'}
{'score': 88, 'finger1': '9_3', 'finger2': '9_8'}
{'score': 88, 'finger1': '5_3', 'finger2': '5_6'}
{'score': 89, 'finger1': '4_6', 'finger2': '4_8'}
{'score': 89, 'finger1': '3_1', 'finger2': '3_6'}
{'score': 91, 'finger1': '4_2', 'finger2': '4_4'}
{'score': 92, 'finger1': '5_3', 'finger2': '5_2'}
{'score': 93, 'finger1': '3_8', 'finger2': '3_6'}
{'score': 93, 'finger1': '5_2', 'finger2': '5_3'}
{'score': 94, 'finger1': '3_6', 'finger2': '3_8'}
{'score': 94, 'finger1': '9_6', 'finger2': '9_1'}
{'score': 94, 'finger1': '9_1', 'finger2': '9_6'}
{'score': 96, 'finger1': '10_3', 'finger2': '10_3'}
{'score': 101, 'finger1': '4_8', 'finger2': '4_6'}
{'score': 101, 'finger1': '4_6', 'finger2': '4_3'}
{'score': 103, 'finger1': '2_4', 'finger2': '2_3'}
{'score': 104, 'finger1': '2_2', 'finger2': '2_4'}
{'score': 104, 'finger1': '2_4', 'finger2': '2_2'}
{'score': 104, 'finger1': '3_2', 'finger2': '3_1'}
{'score': 104, 'finger1': '9_8', 'finger2': '9_7'}
{'score': 104, 'finger1': '2_3', 'finger2': '2_4'}
{'score': 104, 'finger1': '3_1', 'finger2': '3_2'}
{'score': 105, 'finger1': '4_3', 'finger2': '4_2'}
{'score': 105, 'finger1': '4_2', 'finger2': '4_3'}
{'score': 106, 'finger1': '4_8', 'finger2': '4_1'}
{'score': 106, 'finger1': '4_1', 'finger2': '4_8'}
{'score': 106, 'finger1': '4_2', 'finger2': '4_1'}
{'score': 106, 'finger1': '4_4', 'finger2': '4_8'}
{'score': 107, 'finger1': '4_3', 'finger2': '4_6'}
{'score': 107, 'finger1': '9_7', 'finger2': '9_8'}
{'score': 107, 'finger1': '10_2', 'finger2': '10_2'}
{'score': 107, 'finger1': '6_6', 'finger2': '6_7'}
{'score': 107, 'finger1': '6_7', 'finger2': '6_6'}
{'score': 109, 'finger1': '9_7', 'finger2': '9_1'}
{'score': 109, 'finger1': '9_1', 'finger2': '9_7'}
{'score': 112, 'finger1': '4_1', 'finger2': '4_3'}
{'score': 112, 'finger1': '4_3', 'finger2': '4_1'}
{'score': 113, 'finger1': '2_2', 'finger2': '2_3'}
{'score': 113, 'finger1': '4_8', 'finger2': '4_4'}
{'score': 113, 'finger1': '4_1', 'finger2': '4_2'}
{'score': 114, 'finger1': '2_3', 'finger2': '2_2'}
{'score': 119, 'finger1': '4_3', 'finger2': '4_4'}
{'score': 123, 'finger1': '4_4', 'finger2': '4_3'}
{'score': 123, 'finger1': '2_7', 'finger2': '2_6'}
{'score': 124, 'finger1': '1_1', 'finger2': '1_4'}
{'score': 124, 'finger1': '9_1', 'finger2': '9_3'}
{'score': 124, 'finger1': '9_3', 'finger2': '9_1'}
{'score': 124, 'finger1': '1_4', 'finger2': '1_1'}
{'score': 125, 'finger1': '7_3', 'finger2': '7_3'}
{'score': 126, 'finger1': '4_6', 'finger2': '4_2'}
{'score': 127, 'finger1': '2_6', 'finger2': '2_7'}
{'score': 129, 'finger1': '4_8', 'finger2': '4_3'}
{'score': 129, 'finger1': '9_7', 'finger2': '9_6'}
{'score': 130, 'finger1': '9_6', 'finger2': '9_7'}
{'score': 132, 'finger1': '4_3', 'finger2': '4_8'}
{'score': 136, 'finger1': '10_1', 'finger2': '10_1'}
{'score': 139, 'finger1': '4_2', 'finger2': '4_6'}
{'score': 140, 'finger1': '9_6', 'finger2': '9_8'}
{'score': 140, 'finger1': '10_4', 'finger2': '10_4'}
{'score': 144, 'finger1': '9_8', 'finger2': '9_6'}
{'score': 146, 'finger1': '7_8', 'finger2': '7_8'}
{'score': 152, 'finger1': '7_2', 'finger2': '7_2'}
{'score': 153, 'finger1': '8_3', 'finger2': '8_4'}
{'score': 154, 'finger1': '8_4', 'finger2': '8_3'}
{'score': 154, 'finger1': '4_4', 'finger2': '4_1'}
{'score': 156, 'finger1': '4_6', 'finger2': '4_4'}
{'score': 156, 'finger1': '4_4', 'finger2': '4_6'}
{'score': 157, 'finger1': '9_8', 'finger2': '9_1'}
{'score': 161, 'finger1': '4_1', 'finger2': '4_4'}
{'score': 163, 'finger1': '4_1', 'finger2': '4_6'}
{'score': 163, 'finger1': '9_1', 'finger2': '9_8'}
{'score': 164, 'finger1': '8_1', 'finger2': '8_2'}
{'score': 164, 'finger1': '8_2', 'finger2': '8_1'}
{'score': 170, 'finger1': '4_6', 'finger2': '4_1'}
{'score': 170, 'finger1': '1_2', 'finger2': '1_1'}
{'score': 170, 'finger1': '1_1', 'finger2': '1_2'}
{'score': 170, 'finger1': '10_6', 'finger2': '10_6'}
{'score': 174, 'finger1': '5_3', 'finger2': '5_3'}
{'score': 175, 'finger1': '5_2', 'finger2': '5_2'}
{'score': 191, 'finger1': '7_5', 'finger2': '7_5'}
{'score': 202, 'finger1': '7_7', 'finger2': '7_7'}
{'score': 206, 'finger1': '7_1', 'finger2': '7_1'}
{'score': 210, 'finger1': '10_5', 'finger2': '10_5'}
{'score': 211, 'finger1': '5_7', 'finger2': '5_7'}
{'score': 212, 'finger1': '8_5', 'finger2': '8_5'}
{'score': 222, 'finger1': '2_3', 'finger2': '2_3'}
{'score': 225, 'finger1': '6_3', 'finger2': '6_3'}
{'score': 226, 'finger1': '2_1', 'finger2': '2_1'}
{'score': 227, 'finger1': '3_2', 'finger2': '3_2'}
{'score': 228, 'finger1': '3_8', 'finger2': '3_8'}
{'score': 243, 'finger1': '2_6', 'finger2': '2_6'}
{'score': 243, 'finger1': '3_6', 'finger2': '3_6'}
{'score': 247, 'finger1': '3_1', 'finger2': '3_1'}
{'score': 257, 'finger1': '4_5', 'finger2': '4_5'}
{'score': 258, 'finger1': '8_8', 'finger2': '8_8'}
{'score': 263, 'finger1': '5_6', 'finger2': '5_6'}
{'score': 271, 'finger1': '5_1', 'finger2': '5_1'}
{'score': 275, 'finger1': '9_4', 'finger2': '9_4'}
{'score': 279, 'finger1': '7_4', 'finger2': '7_4'}
{'score': 284, 'finger1': '10_7', 'finger2': '10_7'}
{'score': 292, 'finger1': '2_4', 'finger2': '2_4'}
